sample_id,true_label,failure_mode,quantum_relentropy_score,classical_ocsvm_score
2848,0,healthy,0.005492964660983245,-1.4951636811768498
2849,0,healthy,0.017978309715107395,-0.5545271523764352
2850,0,healthy,0.012765778718109497,-0.8936250607391276
2851,0,healthy,0.011796312338657872,-1.4410967603379392
2852,0,healthy,0.0032551032984702746,0.006548206652397859
2853,0,healthy,0.00478694155440681,-1.268120616260636
2854,0,healthy,0.002709403435563742,-1.2984464547996062
2855,0,healthy,0.013450759623837837,-0.5633067088731494
2856,0,healthy,0.002533781378534292,-1.2755440200081214
2857,0,healthy,0.011641423717692731,-0.9664131327633916
2858,0,healthy,0.0034723506779267468,-1.0206440938202794
2859,0,healthy,0.003750955523794731,-0.8971770856819719
2860,0,healthy,0.007460792539495205,-1.2406563841923912
2861,0,healthy,0.0037839040561911987,-1.26239842262813
2862,0,healthy,0.00386436196319896,-1.0774429085508084
2863,0,healthy,0.009119040125891967,-0.9213178276365994
2864,0,healthy,0.002774084469911053,-0.9338297037157082
2865,0,healthy,0.012805932258595392,-0.7821500354469784
2866,0,healthy,0.0039500813360232616,-1.3533125376965032
2867,0,healthy,0.008277049932394422,-1.3593451337696845
2868,0,healthy,0.006688067481797321,-1.356451631866693
2869,0,healthy,0.006068795950938366,-1.2828974491697558
2870,0,healthy,0.002829406961781217,-1.171230169360867
2871,0,healthy,0.0032482793956581913,-0.9237973513423023
2872,0,healthy,0.005326473183168191,-0.7422689030134215
2873,0,healthy,0.005110117190928267,-1.391229027419187
2874,0,healthy,0.003839914515280366,-1.1979508323415153
2875,0,healthy,0.008217858323664605,-1.0406305722283076
2876,0,healthy,0.0035616233224967896,-0.9444336708567871
2877,0,healthy,0.03533968381986898,-0.5243015582952211
2878,0,healthy,0.0036480413804780495,-1.1994266674844916
2879,0,healthy,0.007795973158369456,-0.3296792471349219
2880,0,healthy,0.009146838625156452,-1.3158630608839879
2881,0,healthy,0.003712883906985408,-1.0008185641469165
2882,0,healthy,0.012760400445396556,-1.4711981299181591
2883,0,healthy,0.013709950164657071,-0.7271390200838175
2884,0,healthy,0.00685792531983343,-1.1596419760727326
2885,0,healthy,0.023801747166979498,-1.2071934894509049
2886,0,healthy,0.003476529367883171,-0.9641541003557563
2887,0,healthy,0.014774257031549604,-0.7089698335952752
2888,0,healthy,0.009675433086304551,-1.1078876275375116
2889,0,healthy,0.005843609754745085,-1.1902293859920752
2890,0,healthy,0.03540086341167713,-0.9243429230184006
2891,0,healthy,0.008521771911260176,-1.351752928653422
2892,0,healthy,0.002981862616570354,-1.0503945157916172
2893,0,healthy,0.017329923242770627,-1.460440993057686
2894,0,healthy,0.003984793766935182,-1.1105610346591615
2895,0,healthy,0.0027839481887799006,-1.185435452332925
2896,0,healthy,0.04079489402573258,-0.22546780184554915
2897,0,healthy,0.004735483202707849,-0.9833879829705738
2898,0,healthy,0.008734056932929592,1.1295331205523182
2899,0,healthy,0.0046562375757366655,-1.4622250848289466
2900,0,healthy,0.003666246640449126,-0.9674574302507501
2901,0,healthy,0.009589857359728733,-1.1777677429424003
2902,0,healthy,0.009487978813386718,0.8817441491702036
2903,0,healthy,0.0030249147299389245,-0.5782372700761167
2904,0,healthy,0.013452681831392786,-0.7157099584168982
2905,0,healthy,0.02057505801795552,-0.29490670151753307
2906,0,healthy,0.015049442340208358,-0.9354701895943878
2907,0,healthy,0.004919490540537605,-1.4018018533023202
2908,0,healthy,0.005001086867294733,-1.1189604659304395
2909,0,healthy,0.01434748045531183,-0.38846956714284797
2910,0,healthy,0.03900871189764141,-0.9267411440344233
2911,0,healthy,0.01577732589311834,-1.4530482267701688
2912,0,healthy,0.0074894254185651835,-1.3024092909851985
2913,0,healthy,0.016140394491320275,-1.2751367280057702
2914,0,healthy,0.005888835895574927,-1.4849036392198487
2915,0,healthy,0.04052291875502267,-0.08812545306802466
2916,0,healthy,0.008677126382034845,-1.0952199701560668
2917,0,healthy,0.003024544140594101,-0.9218450352576557
2918,0,healthy,0.011521652845184348,-1.156274863298334
2919,0,healthy,0.020200377575050627,-0.773207664950772
2920,0,healthy,0.005619278009818655,-0.7706195129457498
2921,0,healthy,0.0151998789208431,-0.5970307442535079
2922,0,healthy,0.0037371150401779825,-0.8501899230167567
2923,0,healthy,0.0023648974167655603,-0.9550364475169086
2924,0,healthy,0.01657127409799248,-1.0026145845077297
2925,0,healthy,0.0026393318053525173,0.5345668968193142
2926,0,healthy,0.003614344714766253,-0.9646952045659063
2927,0,healthy,0.003935566897124527,-0.7572507377346733
2928,0,healthy,0.040581284882917235,-0.28056116927841757
2929,0,healthy,0.006768620353062579,-1.1459289697119832
2930,0,healthy,0.013666208958664078,-0.9242608011767253
2931,0,healthy,0.009435613986811298,-1.3385446830532777
2932,0,healthy,0.0066939078811682,-1.2594152601824433
2933,0,healthy,0.005170084623114104,-1.204607308801621
2934,0,healthy,0.009740729001298635,1.5089469601664147
2935,0,healthy,0.005834352073134045,-1.112447153425097
2936,0,healthy,0.014290793718195065,-0.6942033150443123
2937,0,healthy,0.0033620087741124544,-0.9010516290038977
2938,0,healthy,0.0320012206163155,-0.20762240685686084
2939,0,healthy,0.0080687311124258,-1.1778958504229928
2940,0,healthy,0.011598765004634424,-0.9867665908644101
2941,0,healthy,0.00837170549358275,-1.1056585576711555
2942,0,healthy,0.008054378849384623,-1.1221757481802683
2943,0,healthy,0.004179293336199281,-1.0588145596070149
2944,0,healthy,0.003911459519063865,-0.17574242918990723
2945,0,healthy,0.003795399634320244,-1.01034696740268
2946,0,healthy,0.004231996159124973,-0.9184979085261551
2947,0,healthy,0.0034564618824697423,-1.0795186328388144
2948,0,healthy,0.0038781980366195614,-1.0899519914135647
2949,0,healthy,0.040771754218603726,-0.0649422427894617
2950,0,healthy,0.008313764525386081,-1.2493104013413134
2951,0,healthy,0.009385445534403148,-1.3728086997089344
2952,0,healthy,0.01573555795139888,-0.3097577053949099
2953,0,healthy,0.020729639707822524,-1.13476008822005
2954,0,healthy,0.019184934252328804,0.022108742169404394
2955,0,healthy,0.005167444895458335,-1.0054669835867838
2956,0,healthy,0.003543769139734988,-1.06612949412031
2957,0,healthy,0.007413487026701367,0.15224785203814317
2958,0,healthy,0.013880620163000033,0.12046892131912923
2959,0,healthy,0.010442718744302332,-1.3264992894495569
2960,0,healthy,0.0050130483720473365,-0.4053425098198744
2961,0,healthy,0.003957453583218208,-1.0904060855631856
2962,0,healthy,0.020914498619633338,-0.23002364843296697
2963,0,healthy,0.006506668107381646,-1.2650605331459843
2964,0,healthy,0.010339051169482248,-1.1607148006860504
2965,0,healthy,0.0156825029385874,-0.3555389373585429
2966,0,healthy,0.004019973023756087,-1.1134325601973236
2967,0,healthy,0.005734518810088818,-1.2258527234234666
2968,0,healthy,0.0038876070192766705,-1.3681700500757854
2969,0,healthy,0.007757578575699403,-1.437049963469586
2970,0,healthy,0.004684919186403854,-1.2148140810102657
2971,0,healthy,0.019670874628609513,-1.0839197847497308
2972,0,healthy,0.0032226260792742357,-1.162736283541796
2973,0,healthy,0.025626040073665826,-0.9002464978817484
2974,0,healthy,0.004633419003218707,-1.430141282352852
2975,0,healthy,0.0034554712350150577,-0.9669033259021234
2976,0,healthy,0.006758099693505942,-0.9044040718733868
2977,0,healthy,0.007426605081732347,-1.1742986378232034
2978,0,healthy,0.002488872684382624,-1.0049398980235615
2979,0,healthy,0.008397683931438246,-1.3462791660586566
2980,0,healthy,0.009580147959318181,-1.3031800036792838
2981,0,healthy,0.0033546133997356654,-1.124157661319745
2982,0,healthy,0.01001927127705975,-1.3392892541617698
2983,0,healthy,0.003509495849766566,-1.0362125848229464
2984,0,healthy,0.015124745183359446,-0.7743446740095088
2985,0,healthy,0.021816604906800117,-0.6147382009872695
2986,0,healthy,0.009740822483840882,-0.09449654447464972
2987,0,healthy,0.012418073276016964,-0.7017371384462159
2988,0,healthy,0.008501716027942662,-1.3100653351434826
2989,0,healthy,0.014610310371711102,-1.4053560806980006
2990,0,healthy,0.007491139762776995,-1.4746930076075397
2991,0,healthy,0.005776861077565585,-0.9953962169016668
2992,0,healthy,0.003078896217008657,-0.4977744240170692
2993,0,healthy,0.010300425540078165,-1.0366711419075028
2994,0,healthy,0.0031498669638013494,-1.0495438045004688
2995,0,healthy,0.014745098247773616,-0.9947367764275326
2996,0,healthy,0.014868631024148718,-0.9094901056122735
2997,0,healthy,0.005807809662022512,-0.9545807509667918
2998,0,healthy,0.008610097242279499,-0.870273350126685
2999,0,healthy,0.004088296992430124,-1.0063184255531201
3000,0,healthy,0.0038518756122546405,-0.9991880732679501
3001,0,healthy,0.004616913007639952,-1.4051583089210933
3002,0,healthy,0.004090263006527655,0.16859446253972
3003,0,healthy,0.005216080330471884,-1.2592154209729776
3004,0,healthy,0.024112692964394562,-1.3588825701517457
3005,0,healthy,0.00606034981833815,-1.0684726596823486
3006,0,healthy,0.004858279989575826,-0.9292217243695147
3007,0,healthy,0.007424213824306912,-1.2149992388728421
3008,0,healthy,0.009828936900911706,-1.0200302889551756
3009,0,healthy,0.0027494579008625992,-1.193780061261843
3010,0,healthy,0.0060993784838014545,-1.4172344686379414
3011,0,healthy,0.0107798197443319,-1.1446606032844349
3012,0,healthy,0.004766179730721476,-0.7906306965633592
3013,0,healthy,0.01674100419035484,-1.1684000187981942
3014,0,healthy,0.004133086231268802,-0.4457137203762196
3015,0,healthy,0.014878841762419364,-0.144479403610001
3016,0,healthy,0.008863623151754329,-1.092604780301346
3017,0,healthy,0.009857938508334121,-0.5435120984847144
3018,0,healthy,0.007498016981310877,-1.3652500687589395
3019,0,healthy,0.03480545409445824,-0.7084308075846311
3020,0,healthy,0.012690855859998431,-0.7145605898329599
3021,0,healthy,0.014705102529690893,-0.7304767769712921
3022,0,healthy,0.042489682303864976,-0.2647865279162511
3023,0,healthy,0.009882571818977464,-1.1867831626897605
3024,0,healthy,0.00695149082826668,-1.2487097631362776
3025,0,healthy,0.003002542054928235,-1.1353713494046778
3026,0,healthy,0.005221892152328078,-1.4818268155278345
3027,0,healthy,0.007666628877636994,-1.1294862117184001
3028,0,healthy,0.005509930096108905,-0.9877507632690188
3029,0,healthy,0.003854759054195896,-1.0472039520448053
3030,0,healthy,0.00823171301677131,-0.5373511362389207
3031,0,healthy,0.013196726265754063,-0.5201401120320295
3032,0,healthy,0.01187921367281963,-1.2014985584779554
3033,0,healthy,0.00691540116855472,-1.0436092037227436
3034,0,healthy,0.003922762372371368,-1.228164185843867
3035,0,healthy,0.04054449399176094,-0.6650763602134742
3036,0,healthy,0.006338712420138226,-1.5081210300538874
3037,0,healthy,0.027022303067496138,-1.201162831371243
3038,0,healthy,0.002815519032100342,-0.9923495922535652
3039,0,healthy,0.0033136445093562947,-1.0730458638931264
3040,0,healthy,0.004562436390843702,-1.2681280806279238
3041,0,healthy,0.006232063684878067,-0.9949606962257009
3042,0,healthy,0.0036764049307157314,-1.205758439351241
3043,0,healthy,0.010477086212538933,-0.07955341341939004
3044,0,healthy,0.0170732457328151,-1.4988074978595094
3045,0,healthy,0.01107778283769385,-1.1541334709580902
3046,0,healthy,0.0034403620182755024,-1.0790574857112514
3047,0,healthy,0.010632253836947879,-1.0051135924021892
3048,0,healthy,0.01654019720437403,-0.6511467735466931
3049,0,healthy,0.016932980025935334,-1.0712852856209407
3050,0,healthy,0.004370309229331613,-0.9978296860092097
3051,0,healthy,0.004748542701949568,-1.3696339928705399
3052,0,healthy,0.00934095502329876,-1.2873929370433697
3053,0,healthy,0.004065358279177387,-0.498875590284813
3054,0,healthy,0.007275896010578034,-1.2523398963880892
3055,0,healthy,0.014595751561567841,-0.46408973143537313
3056,0,healthy,0.014726740643830092,-0.5509009529577309
3057,0,healthy,0.003126303319152892,-0.5704558307609346
3058,0,healthy,0.010213581991935217,-0.836126885921634
3059,0,healthy,0.00410895587869467,-0.7281764778636619
3060,0,healthy,0.026865894612914405,-1.166678663145369
3061,0,healthy,0.008442705002516423,-1.1068667473514937
3062,0,healthy,0.006225766730623229,-1.4188549333347131
3063,0,healthy,0.00551632222892281,0.5976020547367096
3064,0,healthy,0.0033855270663064535,-0.7639111832184735
3065,0,healthy,0.011728793116463056,-0.4476816172123108
3066,0,healthy,0.01011776935011275,-0.8226471953777992
3067,0,healthy,0.03420108880537676,-0.5653048680434569
3068,0,healthy,0.013296394713330214,-0.905613875010423
3069,0,healthy,0.004549225102945066,-0.5789522830563749
3070,0,healthy,0.03961680416298438,-0.6567327654096013
3071,0,healthy,0.016989983334115805,-0.689555982804082
3072,0,healthy,0.009955665559413553,-0.6201034794352989
3073,0,healthy,0.004286493369223198,-0.2862231906828825
3074,0,healthy,0.0038464655727517526,0.3849331240092697
3075,0,healthy,0.03224925179461708,-0.9967732285157478
3076,0,healthy,0.005379818381799257,-1.2229616389181786
3077,0,healthy,0.0034045060389084297,-1.232183530787287
3078,0,healthy,0.014048879975385163,-0.8788190352251153
3079,0,healthy,0.0035971014178661108,-1.1243613338008327
3080,0,healthy,0.005976320768041496,-0.9039296098147416
3081,0,healthy,0.004609465640267926,-1.0767268168386828
3082,0,healthy,0.009104646530767826,-1.1839089359149488
3083,0,healthy,0.007870874815159877,-0.39282168366655146
3084,0,healthy,0.023396455680903178,-0.259422635178157
3085,0,healthy,0.0036129128644005843,-1.0299129966006042
3086,0,healthy,0.00913896471461897,-1.266330163050423
3087,0,healthy,0.0060104342007130905,-1.1336690264336537
3088,0,healthy,0.0027495535929355657,-1.0245695542178916
3089,0,healthy,0.0038139304907166692,-0.48987428277481904
3090,0,healthy,0.005120233712017541,-1.1734358926279667
3091,0,healthy,0.02770244558779566,-0.886872207858775
3092,0,healthy,0.012485248709327199,-1.0572946313772311
3093,0,healthy,0.019554739623191285,-0.8456798605321598
3094,0,healthy,0.011228625434288805,-0.6088744374829389
3095,0,healthy,0.026853265079317252,0.7411379610628228
3096,0,healthy,0.008501341958174721,-1.3441475302415862
3097,0,healthy,0.01478157213337652,-0.9009400587068477
3098,0,healthy,0.01296930263080969,-0.6226444227726802
3099,0,healthy,0.01661773526953893,-0.34221673399495867
3100,0,healthy,0.003965087378584392,-1.1601264359162462
3101,0,healthy,0.007094914308203987,-1.243744703108291
3102,0,healthy,0.005071090758494419,-0.9387884207323305
3103,0,healthy,0.005862586829638256,-1.218643630895885
3104,0,healthy,0.008890723154336042,-1.3937316864786613
3105,0,healthy,0.010509782330324919,-1.343714707342217
3106,0,healthy,0.0038409499819895853,-1.269460990612421
3107,0,healthy,0.015220084603563779,-0.7214572130686641
3108,0,healthy,0.017825853758646464,-0.5658170106339728
3109,0,healthy,0.00382461121993364,-0.8748415156975673
3110,0,healthy,0.010959801505122886,-1.2508366270078959
3111,0,healthy,0.0040646517859878085,-0.9763548845115873
3112,0,healthy,0.0032257904205523847,-1.1869732205578964
3113,0,healthy,0.024273576084051708,-1.2178608142997387
3114,0,healthy,0.012994236947444017,-0.8376792189829798
3115,0,healthy,0.0034258941853386356,-0.46944142015189616
3116,0,healthy,0.007763609597109769,-1.357357813006102
3117,0,healthy,0.004177213643724064,-1.095215499310192
3118,0,healthy,0.010276349844204098,-1.141999373980406
3119,0,healthy,0.004202287703001015,-1.053028462539305
3120,0,healthy,0.004667373867576686,-1.1837437675976288
3121,0,healthy,0.0315007543645556,-0.921462912769285
3122,0,healthy,0.027567153752031785,-1.201677513236577
3123,0,healthy,0.0036191881300390895,-1.011324050495201
3124,0,healthy,0.0038856256542713664,-0.9831770974985528
3125,0,healthy,0.004105185032559289,-0.8042537232849352
3126,0,healthy,0.017569519218161786,-0.6462800340115855
3127,0,healthy,0.026525047909148988,-1.1564454480364788
3128,0,healthy,0.0030582043107504004,-0.9471560057514754
3129,0,healthy,0.005362566755885733,-1.4738400835862242
3130,0,healthy,0.0033511064911535627,-1.2318647026529836
3131,0,healthy,0.011462475555784184,-0.9833612456422252
3132,0,healthy,0.004128206880224177,-0.962596247481919
3133,0,healthy,0.0031540068977976054,-0.9507535563564797
3134,0,healthy,0.012128728165478726,-0.8923255994412616
3135,0,healthy,0.004520271426073843,-0.8361662717278628
3136,0,healthy,0.00862246329745843,-1.2459095100929858
3137,0,healthy,0.01041694364157254,-0.9820524835421942
3138,0,healthy,0.00443199199156027,-0.7093564964037959
3139,0,healthy,0.0034242500903154914,-1.1127159911334612
3140,0,healthy,0.004023996235471682,-0.8531312729599776
3141,0,healthy,0.013283461147149284,-1.1123025552014454
3142,0,healthy,0.006579141409791893,-1.2380330494051393
3143,0,healthy,0.02543652440137326,1.3912616890030258
3144,0,healthy,0.0037127483238222504,-0.9677471543804099
3145,0,healthy,0.010206293769550026,-1.3467960819655254
3146,0,healthy,0.003747985307588412,-1.0742183286091356
3147,0,healthy,0.0037677329872439803,-1.398022599741318
3148,0,healthy,0.004493337411138909,-1.2888260181956825
3149,0,healthy,0.013700782064784065,-1.0397728584456356
3150,0,healthy,0.009569271508170225,-1.1753707618852083
3151,0,healthy,0.008265219734118985,-0.9066514964375534
3152,0,healthy,0.006791508279574945,-1.068804328990617
3153,0,healthy,0.0037164384075136225,-0.9038586014716632
3154,0,healthy,0.005526233812206871,-0.6123575961722034
3155,0,healthy,0.005843745642868775,-1.3807814946206687
3156,0,healthy,0.006679166603991538,-1.3075316197055882
3157,0,healthy,0.002596077823010575,-0.9354289338638209
3158,0,healthy,0.003235073065448381,-1.0989452106529205
3159,0,healthy,0.0028731541884867468,-0.2789726413305331
3160,0,healthy,0.004381310754155455,-1.2901766864872446
3161,0,healthy,0.004349982309510765,-1.1416140782408535
3162,0,healthy,0.004337252169173017,-1.168057636382346
3163,0,healthy,0.0030834831878125504,-0.9971154631486066
3164,0,healthy,0.008658830495947515,-0.987775892640034
3165,0,healthy,0.010801779480750935,-1.2168998356014376
3166,0,healthy,0.003932818338824028,-1.13036772478406
3167,0,healthy,0.009083020581371469,-0.6594821892244855
3168,0,healthy,0.004231389897660181,-1.150582727012945
3169,0,healthy,0.0030340902231779793,-1.1427597296439442
3170,0,healthy,0.038557445971659415,-0.8389404627819115
3171,0,healthy,0.007203836136828897,-1.1254019940385938
3172,0,healthy,0.00663776283740819,-0.9826549888092542
3173,0,healthy,0.007508544785009413,-0.8476811412716412
3174,0,healthy,0.014554428449386356,-0.8009816948996775
3175,0,healthy,0.010907067465832216,-1.2893079087188397
3176,0,healthy,0.014427434191436682,-0.5135794567695102
3177,0,healthy,0.0031707755991068763,-1.0518247204169011
3178,0,healthy,0.023077723911394725,-1.0163766078845997
3179,0,healthy,0.0035458348732853463,-0.4717665822483088
3180,0,healthy,0.004089707210474589,-0.8609139610012777
3181,0,healthy,0.003923370582454313,-1.3056482064998018
3182,0,healthy,0.006455373268528524,-1.0765777070410678
3183,0,healthy,0.003475167704023216,-1.0793692239195751
3184,0,healthy,0.006052988352286704,-0.7116044232906944
3185,0,healthy,0.003084990220840636,-0.34734082255399557
3186,0,healthy,0.009775218212923662,-1.0897419362495748
3187,0,healthy,0.019693713314130338,0.04196158269405181
3188,0,healthy,0.007369076072302527,-1.4669266833958892
3189,0,healthy,0.003760964723503478,-1.2311327626076078
3190,0,healthy,0.019543564496531524,-1.1360753448236016
3191,0,healthy,0.0058895550482688745,-1.1380765788851672
3192,0,healthy,0.003787264574004303,-1.0365366289440034
3193,0,healthy,0.011456991691436751,-1.1454399433205316
3194,0,healthy,0.0033884438376401774,-1.2197195976200224
3195,0,healthy,0.008877814406951104,-0.657309761962634
3196,0,healthy,0.0030221742021783976,-1.1943703944998463
3197,0,healthy,0.0038331986539796273,-0.9539830153093378
3198,0,healthy,0.008884543563021858,-1.2977804535565056
3199,0,healthy,0.00933339178584128,-1.0179510614965395
3200,0,healthy,0.008587925350381595,-1.0558834381000821
3201,0,healthy,0.016429081458127204,-1.3472726811812556
3202,0,healthy,0.039975264039457475,-0.5352815612082704
3203,0,healthy,0.01393571572737535,-0.8638019207691316
3204,0,healthy,0.010484389732830661,-1.2636242935878208
3205,0,healthy,0.01946436585480808,-1.435202798949649
3206,0,healthy,0.0037068500522341235,-1.1430536095963229
3207,0,healthy,0.005182593782458599,-1.185021781602022
3208,0,healthy,0.0039890467386264495,0.3631936255150796
3209,0,healthy,0.01874453215916147,-1.465363407302866
3210,0,healthy,0.0037386970895751164,-1.173671976349934
3211,0,healthy,0.011285165933461636,-0.803363158091936
3212,0,healthy,0.006115432536014152,-0.8901933889336293
3213,0,healthy,0.0025920545085033045,-0.4375467134505522
3214,0,healthy,0.01266394678895356,-0.6026599479588333
3215,0,healthy,0.011979256467448574,-1.01805154784011
3216,0,healthy,0.004251543184416708,-0.9483174179541551
3217,0,healthy,0.005684032458014643,-1.3813642261374257
3218,0,healthy,0.008546848784705375,-1.35737472230573
3219,0,healthy,0.009755232417065461,-1.2359238402299182
3220,0,healthy,0.002997202908989743,-1.0595770554122845
3221,0,healthy,0.01274852239531459,-0.8759295280664299
3222,0,healthy,0.011756402409572935,0.37542761517159295
3223,0,healthy,0.01095097223703782,-0.47655105891545446
3224,0,healthy,0.014059332955679247,-0.43743380384841757
3225,0,healthy,0.027341260103050366,-0.818750021032475
3226,0,healthy,0.008721470505657298,-0.6055512388204916
3227,0,healthy,0.0037559953234688214,-1.0130055880717697
3228,0,healthy,0.011903848157957878,-0.6180585080229051
3229,0,healthy,0.021793718704072575,-1.21004298101811
3230,0,healthy,0.004602220611165453,-1.1162202360480489
3231,0,healthy,0.025570992863346208,-1.0510978594626765
3232,0,healthy,0.003026923929947347,-0.6127883671372167
3233,0,healthy,0.012681943865184973,-0.9045528814658992
3234,0,healthy,0.01073992113915043,-0.5464171633259642
3235,0,healthy,0.0027459408507392773,-0.5491307777537626
3236,0,healthy,0.003954558237291842,-0.960120902962804
3237,0,healthy,0.003142105731873994,-1.0580260239105943
3238,0,healthy,0.013299228779596757,-0.4938665305651986
3239,0,healthy,0.004524330128603586,-0.9998866794164201
3240,0,healthy,0.019615415928842302,-1.431062256401125
3241,0,healthy,0.010810218134592361,-1.0912664990647123
3242,0,healthy,0.003398226363193314,-1.177712892259124
3243,0,healthy,0.0030106627550552656,-0.7912129139190265
3244,0,healthy,0.014276242260984819,-0.5014457317101799
3245,0,healthy,0.004162192343147589,-0.8387097538583737
3246,0,healthy,0.0035360624045490344,-1.0662137188711913
3247,0,healthy,0.01752728863266834,-0.4231580088398861
3248,0,healthy,0.009767810151882727,-1.378295163126479
3249,0,healthy,0.01619762093820588,-1.1132548670211317
3250,0,healthy,0.00285330292368939,-0.9244158941992948
3251,0,healthy,0.014244641849615632,-0.6229338304024372
3252,0,healthy,0.01001760115375647,-1.2224495187236855
3253,0,healthy,0.007441617520838459,-1.3749369779486953
3254,0,healthy,0.004723521015839036,-1.0650810158051316
3255,0,healthy,0.012526951223907118,-1.125262649388164
3256,0,healthy,0.008302558593103596,-1.082157108295906
3257,0,healthy,0.025010809533954924,0.2575449214488037
3258,0,healthy,0.0031737929255765385,-0.7063516743025327
3259,0,healthy,0.006195881591711484,-1.2226366068460397
3260,0,healthy,0.004916896476879485,-1.422000631584459
3261,0,healthy,0.023744393336846917,-0.7623049192841869
3262,0,healthy,0.007110988041970062,-1.1725158776105769
3263,0,healthy,0.0029306734543177865,-0.950875432404998
3264,0,healthy,0.01216334967876557,-1.4123647158024282
3265,0,healthy,0.020015956173474982,-0.6551771882605211
3266,0,healthy,0.008532244828508269,-1.0280580797944046
3267,0,healthy,0.012845907915858424,-1.3268512481088335
3268,0,healthy,0.005352112554921962,-1.3326507132345045
3269,0,healthy,0.004182154361450889,-1.218374638399987
3270,0,healthy,0.010059999289345322,-1.2706613734675027
3271,0,healthy,0.004479813554524388,-0.6907978587599635
3272,0,healthy,0.005382510924665891,-1.0853587741972142
3273,0,healthy,0.0028337455704755543,-1.1549204293954691
3274,0,healthy,0.004192441856322003,-1.1694014295666593
3275,0,healthy,0.010540897505554071,-0.9613407397403346
3276,0,healthy,0.0071965919868546184,-1.1606820969140754
3277,0,healthy,0.010933110357205464,-1.3583438017173224
3278,0,healthy,0.0040090219639086185,-1.1712969876150936
3279,0,healthy,0.007120286292158575,-1.2887047125166644
3280,0,healthy,0.004066793729212545,-1.045763308793214
3281,0,healthy,0.002827179781633017,-0.6522984533904452
3282,0,healthy,0.006882538000085241,-1.249119552374566
3283,0,healthy,0.011366990150329798,0.13582750415203382
3284,0,healthy,0.01101239156869678,-1.3660835673398442
3285,0,healthy,0.005976036026996872,-1.4428626111777492
3286,0,healthy,0.007693713730244162,-1.2517745905100623
3287,0,healthy,0.006095135384009021,-0.12910940465853216
3288,0,healthy,0.008538219315269387,-1.3808413798241004
3289,0,healthy,0.012267039913366189,-1.2344864686225812
3290,0,healthy,0.008242846076058605,-0.4251029719571715
3291,0,healthy,0.022515980134146962,-1.3692380447343027
3292,0,healthy,0.004935232818202207,-0.3789914276354276
3293,0,healthy,0.0032836789916188868,-0.7951506985757506
3294,0,healthy,0.010861845508676924,-1.1044170105420879
3295,0,healthy,0.00838151024760302,-0.6546242736021783
3296,0,healthy,0.0040305530075741185,0.8116359417794885
3297,0,healthy,0.00420069737472937,-1.456979068323525
3298,0,healthy,0.009424212900408286,-1.2342702926861966
3299,0,healthy,0.00555547484510102,-1.4617381572032215
3300,0,healthy,0.0035971834331721734,-1.122368196470557
3301,0,healthy,0.005556063203313179,-0.9096916195345273
3302,0,healthy,0.003282764606424477,-1.2388358080181057
3303,0,healthy,0.016472923621801284,-0.08427741502632635
3304,0,healthy,0.005261401578731678,-1.137391245121826
3305,0,healthy,0.01089759445409072,-0.7561322597098759
3306,0,healthy,0.006670511768999917,-1.1602992325641646
3307,0,healthy,0.033901525548937717,-0.5197586176497371
3308,0,healthy,0.015011601722949694,-0.8302920449430848
3309,0,healthy,0.004719737987099308,-1.138186710667604
3310,0,healthy,0.008507203556050736,-1.117485669477376
3311,0,healthy,0.009717925007873243,-1.1748681976458775
3312,0,healthy,0.003793028266351837,-1.165441798163056
3313,0,healthy,0.0074123556832990396,-1.2665328118148302
3314,0,healthy,0.004888731458684774,-0.833561056593064
3315,0,healthy,0.003166230814320217,-1.0235031150149299
3316,0,healthy,0.003520723301959747,-1.0012892447050605
3317,0,healthy,0.004247032539055461,-0.7529564955049386
3318,0,healthy,0.013969531157440467,-0.4784431269835663
3319,0,healthy,0.002803562657501673,-0.43629289399803994
3320,0,healthy,0.008468956826890845,-0.40640303899660424
3321,0,healthy,0.004952257463343469,-1.196706489132417
3322,0,healthy,0.03145663604741469,-0.6377868844275358
3323,0,healthy,0.017811071298742574,-1.4468087687131916
3324,0,healthy,0.005871777476338287,-1.3198175000445156
3325,0,healthy,0.02892226252018055,-1.2708337174250692
3326,0,healthy,0.013619870342766,-0.9079738910312782
3327,0,healthy,0.01180790184977702,-0.4536333588046366
3328,0,healthy,0.006989992724902496,-1.137075843755297
3329,0,healthy,0.010848606051017706,-0.9767489322731668
3330,0,healthy,0.014037479978443953,-0.8532042607025652
3331,0,healthy,0.010273101516797636,-1.3444062841229654
3332,0,healthy,0.012207947237594512,-0.9373464676266741
3333,0,healthy,0.021365246359838382,-1.461992477054972
3334,0,healthy,0.006040017208019759,-1.150706524392822
3335,0,healthy,0.004901814716858858,-1.1075995102534595
3336,0,healthy,0.014109948402866513,-1.0013742566234711
3337,0,healthy,0.008979938018208997,-0.7842736296096868
3338,0,healthy,0.005342847545747236,-1.2259904249879439
3339,0,healthy,0.020319730917737235,-0.8181291559454138
3340,0,healthy,0.004132839698109375,-1.2904276431455122
3341,0,healthy,0.016019995965051114,-0.7662521652704433
3342,0,healthy,0.0037794618954747946,-1.31266673639837
3343,0,healthy,0.003782346874394846,-1.1475231850701961
3344,0,healthy,0.006583628026152269,-1.4120541554385975
3345,0,healthy,0.01044321333099927,-0.8802073826333991
3346,0,healthy,0.004237391111026265,-1.0453335354066589
